iteration, destination,60->63,60->64,66->98,66->97,108->111,108->112,40->43,40->44,77->80,77->79,6->22,6->21,70->77,70->78,72->76,72->75,21->24,21->23,9->11,9->12,8->15,8->16,52->59,52->60,3->6,3->5,39->42,39->41,91->93,91->94,78->82,78->81,101->104,101->103,121->123,121->124,45->47,45->48,67->70,67->69,86->90,86->89,54->58,54->57,102->105,102->106,113->116,113->115,68->83,68->84,115->118,115->117,100->107,100->108,15->18,15->17,116->119,116->120,69->72,69->71,38->45,38->46,51->53,51->54,85->87,85->88,10->13,10->14,92->96,92->95,24->28,24->27,65->67,65->68,107->109,107->110,114->121,114->122,29->32,29->31,5->7,5->8,99->101,99->102,30->33,30->34,2->66,2->65,23->26,23->25,46->49,46->50,59->62,59->61,83->85,83->86,37->39,37->40,53->56,53->55,71->74,71->73,4->36,4->35,7->10,7->9,122->125,122->126,16->19,16->20,84->91,84->92,98->114,98->113,36->52,36->51,97->99,97->100,1->3,1->4,0->1,0->2,22->30,22->29,35->37,35->38,
414,125,1.0,1.0,3.117982410207949E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.644402744978298E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.278928732924204E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,1.0,3.644402744978298E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4187387615511544E62,1.0,1.0,1.0,1.0,
415,125,1.0,1.0,3.644402744978298E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6662992940849695E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6623745281437881E62,1.0,1.0,1.0,1.0,
416,125,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.117982410207949E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9468740468711152E62,1.0,1.0,1.0,1.0,
417,125,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.644402744978298E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.278928732924204E62,1.0,1.0,1.0,1.0,
418,125,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6662992940849695E62,1.0,1.0,1.0,1.0,
419,125,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.117982410207949E62,1.0,1.0,1.0,1.0,
420,125,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.644402744978298E62,1.0,1.0,1.0,1.0,
421,125,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.257634041947501E62,1.0,1.0,1.0,1.0,
422,125,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.971653598136845E62,1.0,1.0,1.0,1.0,
423,125,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.802635025809656E62,1.0,1.0,1.0,1.0,
424,125,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.769284916735196E62,1.0,1.0,1.0,1.0,
425,125,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.89322982516934E62,1.0,1.0,1.0,1.0,
426,125,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.199460899187202E62,1.0,1.0,1.0,1.0,
427,125,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0716844530008408E63,1.0,1.0,1.0,1.0,
428,125,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2478708572628727E63,1.0,1.0,1.0,1.0,
429,125,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4523515037723748E63,1.0,1.0,1.0,1.0,
430,125,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895631686256583E63,1.0,1.0,1.0,1.0,
431,125,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5764736574403534E63,1.0,1.0,1.0,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9646216699182835E63,1.0,1.0,1.0,1.0,
432,125,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5764736574403534E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.461310280831059E63,1.0,1.0,1.0,1.0,1.0,5.5764736574403534E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2834232572987864E63,1.0,1.0,1.0,1.0,
433,125,1.0,1.0,5.5764736574403534E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.461310280831059E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.483309276121596E63,1.0,1.0,1.0,1.0,1.0,6.461310280831059E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6527607639009006E63,1.0,1.0,1.0,1.0,
434,125,1.0,1.0,6.461310280831059E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.483309276121596E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.663234049606765E63,1.0,1.0,1.0,1.0,1.0,7.483309276121596E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0804566156148622E63,1.0,1.0,1.0,1.0,
435,125,1.0,1.0,7.483309276121596E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.663234049606765E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5764736574403534E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0024916107856278E64,1.0,1.0,1.0,1.0,1.0,8.663234049606765E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.575515082280478E63,1.0,1.0,1.0,1.0,
436,125,1.0,1.0,8.663234049606765E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0024916107856278E64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.461310280831059E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1595697396790613E64,1.0,1.0,1.0,1.0,1.0,1.0024916107856278E64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.14829648399139E63,1.0,1.0,1.0,1.0,
437,125,1.0,1.0,1.0024916107856278E64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1595697396790613E64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.483309276121596E63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3406934835643426E64,1.0,1.0,1.0,1.0,1.0,1.1595697396790613E64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.810716438397753E63,1.0,1.0,1.0,1.0,
